datetime,vote_amount,block_amount
18/02/2021 11:04,29069316.505,46286
18/02/2021 11:09,29069416.515,46286
18/02/2021 11:14,29069416.515,46286
18/02/2021 11:19,29069416.515,46286
18/02/2021 11:24,29069416.515,46286
18/02/2021 11:29,29069416.515,46286
18/02/2021 11:34,29069416.515,46286
18/02/2021 11:39,29069416.515,46286
18/02/2021 11:44,29069416.515,46286
18/02/2021 11:49,29070516.505,46287
18/02/2021 11:54,29070516.505,46287
18/02/2021 11:59,29070616.525,46288
18/02/2021 12:04,29070816.585,46290
18/02/2021 12:09,29070816.585,46290
18/02/2021 12:14,29070816.585,46290
18/02/2021 12:19,29070916.595,46291
18/02/2021 12:24,29071016.615,46292
18/02/2021 12:29,29071016.615,46292
18/02/2021 12:34,29071116.625,46293
18/02/2021 12:39,29071121.8174,46293
18/02/2021 12:44,29071221.8274,46294
18/02/2021 12:49,29071221.8274,46294
18/02/2021 12:54,29071221.8274,46294
18/02/2021 12:59,29071221.8274,46294
18/02/2021 13:04,29071221.8274,46294
18/02/2021 13:09,29071221.8274,46294
18/02/2021 13:14,29071321.8474,46295
18/02/2021 13:19,29072426.0469,46296
18/02/2021 13:24,29072426.0469,46296
18/02/2021 13:29,29072526.0769,46297
18/02/2021 13:34,29072626.0969,46298
18/02/2021 13:39,29072926.1669,46301
18/02/2021 13:44,29072926.1669,46301
18/02/2021 13:49,29073026.1969,46302
18/02/2021 13:54,29073026.1969,46302
18/02/2021 13:59,29073126.2569,46303
18/02/2021 14:04,29073126.2569,46303
18/02/2021 14:09,29073126.2569,46303
18/02/2021 14:14,29073126.2569,46303
18/02/2021 14:19,29073126.2569,46303
18/02/2021 14:24,29073126.2569,46303
18/02/2021 14:29,29073226.2869,46304
18/02/2021 14:34,29073226.2869,46304
18/02/2021 14:39,29073226.2869,46304
18/02/2021 14:44,29073226.2869,46304
18/02/2021 14:49,29073326.2969,46305
18/02/2021 14:54,29073326.2969,46305
18/02/2021 14:59,29073326.2969,46305
18/02/2021 15:04,29073326.2969,46305
18/02/2021 15:09,29073326.2969,46305
18/02/2021 15:14,29073326.2969,46305
18/02/2021 15:19,29073426.3169,46306
18/02/2021 15:24,29073426.3169,46306
18/02/2021 15:29,29073426.3169,46306
18/02/2021 15:34,29073626.4269,46308
18/02/2021 15:39,29073626.4269,46308
18/02/2021 15:44,29073726.4469,46309
18/02/2021 15:49,29073826.4669,46310
18/02/2021 15:54,29073826.4669,46310
18/02/2021 15:59,29073826.4669,46310
18/02/2021 16:04,29073926.4669,46311
18/02/2021 16:09,29073926.4669,46311
18/02/2021 16:14,29073926.4669,46311
18/02/2021 16:19,29073926.4669,46311
18/02/2021 16:24,29074026.4769,46312
18/02/2021 16:29,29074026.4769,46312
18/02/2021 16:34,29074026.4769,46312
18/02/2021 16:39,29074026.4769,46312
18/02/2021 16:44,29074226.5469,46314
18/02/2021 16:49,29074226.5469,46314
18/02/2021 16:54,29074226.5469,46314
18/02/2021 16:59,29074226.5469,46314
18/02/2021 17:04,29074226.5469,46314
18/02/2021 17:09,29074226.5469,46314
18/02/2021 17:14,29074226.5469,46314
18/02/2021 17:19,29074426.5869,46316
